Biome,Ecoregion,Variable,Mean,Standard deviation,mtry,RMSE,Rsquared,MAE,Irreplaceable/AGC/BGC,Biome code
 Temperate Broadleaf & Mixed Forests,Daba Mountains evergreen forests,Croplands,47.3064119,7.7700317,2,2.095508,0.08368826,0.3217777,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Daba Mountains evergreen forests,Navigable water,41.1803574,45.1108214,2,2.095508,0.08368826,0.3217777,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Daba Mountains evergreen forests,Pastures,77.1228589,23.1404204,2,2.095508,0.08368826,0.3217777,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Daba Mountains evergreen forests,Population density,18.0726135,26.6626852,2,2.095508,0.08368826,0.3217777,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Daba Mountains evergreen forests,Roads,24.1836316,27.6142685,2,2.095508,0.08368826,0.3217777,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Daba Mountains evergreen forests,y,71.5476047,34.3794396,2,2.095508,0.08368826,0.3217777,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,Croplands,19.9312621,8.62889,4,24.854811,0.34044879,19.4783627,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,Navigable water,43.839084,9.1556946,4,24.854811,0.34044879,19.4783627,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,Pastures,92.9225905,10.2314301,4,24.854811,0.34044879,19.4783627,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,Population density,58.68135,6.34771,4,24.854811,0.34044879,19.4783627,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,Roads,10.8681991,6.1427721,4,24.854811,0.34044879,19.4783627,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,y,89.1871289,11.8449068,4,24.854811,0.34044879,19.4783627,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East Central Texas forests,Croplands,0,0,4,7.811179,0.24245975,5.0388599,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East Central Texas forests,Navigable water,30.6280821,3.5227865,4,7.811179,0.24245975,5.0388599,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East Central Texas forests,Pastures,54.8319497,5.9880563,4,7.811179,0.24245975,5.0388599,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East Central Texas forests,Population density,61.1192036,2.6111591,4,7.811179,0.24245975,5.0388599,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East Central Texas forests,Roads,45.2509409,6.954684,4,7.811179,0.24245975,5.0388599,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East Central Texas forests,y,100,0,4,7.811179,0.24245975,5.0388599,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East European forest steppe,Croplands,46.8775176,10.2786095,2,13.429694,0.24155297,8.4136216,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East European forest steppe,Navigable water,11.8553068,13.201065,2,13.429694,0.24155297,8.4136216,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East European forest steppe,Pastures,95.12669,7.5496994,2,13.429694,0.24155297,8.4136216,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East European forest steppe,Population density,87.4018419,10.4325445,2,13.429694,0.24155297,8.4136216,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East European forest steppe,Roads,20.0288738,16.4328412,2,13.429694,0.24155297,8.4136216,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,East European forest steppe,y,62.823406,8.6757117,2,13.429694,0.24155297,8.4136216,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,Croplands,23.9022716,28.6041661,2,1.52535,0.1337234,0.2468757,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,Navigable water,70.2548755,36.7257896,2,1.52535,0.1337234,0.2468757,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,Pastures,64.9064603,7.8287403,2,1.52535,0.1337234,0.2468757,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,Population density,93.5681452,4.3436314,2,1.52535,0.1337234,0.2468757,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,Roads,45.2956671,8.7722657,2,1.52535,0.1337234,0.2468757,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,y,87.0661082,17.5631472,2,1.52535,0.1337234,0.2468757,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Croplands,0,0,4,18.329317,0.35296507,11.8600944,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Navigable water,32.963656,5.3637474,4,18.329317,0.35296507,11.8600944,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Pastures,49.7722357,1.4819872,4,18.329317,0.35296507,11.8600944,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Population density,48.6728396,1.8615564,4,18.329317,0.35296507,11.8600944,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Roads,26.4433263,0.6839985,4,18.329317,0.35296507,11.8600944,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,y,100,0,4,18.329317,0.35296507,11.8600944,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern forest-boreal transition,Croplands,0.2546044,0.6236507,2,13.553773,0.51158378,8.4869217,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern forest-boreal transition,Navigable water,15.3547711,3.6615497,2,13.553773,0.51158378,8.4869217,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern forest-boreal transition,Pastures,18.418155,5.4998107,2,13.553773,0.51158378,8.4869217,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern forest-boreal transition,Population density,24.1439032,2.0424735,2,13.553773,0.51158378,8.4869217,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern forest-boreal transition,Roads,14.0626989,2.7667879,2,13.553773,0.51158378,8.4869217,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern forest-boreal transition,y,100,0,2,13.553773,0.51158378,8.4869217,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Great Lakes lowland forests,Croplands,0.3527207,0.8639857,4,20.915807,0.3090056,14.4578079,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Great Lakes lowland forests,Navigable water,41.3544388,3.5849007,4,20.915807,0.3090056,14.4578079,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Great Lakes lowland forests,Pastures,58.2722025,8.901748,4,20.915807,0.3090056,14.4578079,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Great Lakes lowland forests,Population density,34.788909,12.8887168,4,20.915807,0.3090056,14.4578079,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Great Lakes lowland forests,Roads,11.7726801,6.1702097,4,20.915807,0.3090056,14.4578079,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Great Lakes lowland forests,y,100,0,4,20.915807,0.3090056,14.4578079,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,Croplands,4.6424271,5.0855241,2,15.285093,0.32914875,11.497745,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,Navigable water,47.4070106,7.712705,2,15.285093,0.32914875,11.497745,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,Pastures,87.1214603,9.9948554,2,15.285093,0.32914875,11.497745,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,Population density,77.8734411,9.1988593,2,15.285093,0.32914875,11.497745,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,Roads,80.5032839,12.8164753,2,15.285093,0.32914875,11.497745,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Eastern Himalayan broadleaf forests,y,98.9496222,1.6272383,2,15.285093,0.32914875,11.497745,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,Croplands,38.8862435,8.2416754,4,14.708031,0.09008102,9.0040027,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,Navigable water,63.2985271,3.3256966,4,14.708031,0.09008102,9.0040027,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,Pastures,86.2455459,10.7515136,4,14.708031,0.09008102,9.0040027,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,Population density,62.089503,2.8947646,4,14.708031,0.09008102,9.0040027,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,Roads,0,0,4,14.708031,0.09008102,9.0040027,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,y,100,0,4,14.708031,0.09008102,9.0040027,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Euxine-Colchic broadleaf forests,Croplands,5.0585961,7.8367433,4,8.860256,0.38817241,5.6619899,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Euxine-Colchic broadleaf forests,Navigable water,67.0744637,0.7791768,4,8.860256,0.38817241,5.6619899,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Euxine-Colchic broadleaf forests,Pastures,56.6233448,2.9893811,4,8.860256,0.38817241,5.6619899,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Euxine-Colchic broadleaf forests,Population density,95.2943449,4.096108,4,8.860256,0.38817241,5.6619899,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Euxine-Colchic broadleaf forests,Roads,29.1644891,5.4786218,4,8.860256,0.38817241,5.6619899,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Euxine-Colchic broadleaf forests,y,98.9452827,2.5835193,4,8.860256,0.38817241,5.6619899,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Gulf of St. Lawrence lowland forests,Croplands,1.8683399,2.0466638,2,6.101849,0.11431841,4.6969394,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Gulf of St. Lawrence lowland forests,Navigable water,56.2946837,10.5279871,2,6.101849,0.11431841,4.6969394,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Gulf of St. Lawrence lowland forests,Pastures,85.621238,14.4274771,2,6.101849,0.11431841,4.6969394,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Gulf of St. Lawrence lowland forests,Population density,72.8823431,1.4525976,2,6.101849,0.11431841,4.6969394,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Gulf of St. Lawrence lowland forests,Roads,33.574007,8.3218232,2,6.101849,0.11431841,4.6969394,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Gulf of St. Lawrence lowland forests,y,96.5172408,5.3954674,2,6.101849,0.11431841,4.6969394,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Hokkaido deciduous forests,Croplands,0,0,4,20.136707,0.61421916,11.3926911,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Hokkaido deciduous forests,Navigable water,72.0708693,2.7609299,4,20.136707,0.61421916,11.3926911,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Hokkaido deciduous forests,Pastures,74.9774561,2.6270973,4,20.136707,0.61421916,11.3926911,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Hokkaido deciduous forests,Population density,82.307007,10.130188,4,20.136707,0.61421916,11.3926911,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Hokkaido deciduous forests,Roads,15.639009,2.1371293,4,20.136707,0.61421916,11.3926911,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Hokkaido deciduous forests,y,100,0,4,20.136707,0.61421916,11.3926911,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,Croplands,3.2451214,3.55485234,4,7.898869,0.49277882,2.974797,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,Navigable water,51.7230097,6.37585126,4,7.898869,0.49277882,2.974797,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,Pastures,51.2176894,10.80317342,4,7.898869,0.49277882,2.974797,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,Population density,51.4714378,10.57784471,4,7.898869,0.49277882,2.974797,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,Roads,50.3162029,4.07920122,4,7.898869,0.49277882,2.974797,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,y,100,0,4,7.898869,0.49277882,2.974797,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Magellanic subpolar forests,Croplands,11.2732956,3.86104836,2,24.092189,0.18710733,18.8670233,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Magellanic subpolar forests,Navigable water,49.0274122,4.50978587,2,24.092189,0.18710733,18.8670233,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Magellanic subpolar forests,Pastures,100,0,2,24.092189,0.18710733,18.8670233,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Magellanic subpolar forests,Population density,66.0066926,3.17314443,2,24.092189,0.18710733,18.8670233,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Magellanic subpolar forests,Roads,61.665654,4.86343977,2,24.092189,0.18710733,18.8670233,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Magellanic subpolar forests,y,75.7840552,5.5706553,2,24.092189,0.18710733,18.8670233,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Manchurian mixed forests,Croplands,5.1741061,5.66794928,4,23.029875,0.36334636,10.1811598,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Manchurian mixed forests,Navigable water,57.9798952,1.47611084,4,23.029875,0.36334636,10.1811598,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Manchurian mixed forests,Pastures,88.0045492,16.97541674,4,23.029875,0.36334636,10.1811598,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Manchurian mixed forests,Population density,73.4294051,9.48393108,4,23.029875,0.36334636,10.1811598,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Manchurian mixed forests,Roads,56.1445429,6.0260231,4,23.029875,0.36334636,10.1811598,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Manchurian mixed forests,y,98.5454209,1.59341152,4,23.029875,0.36334636,10.1811598,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Mississippi lowland forests,Croplands,7.7102297,1.83771752,4,19.462944,0.69920846,13.6676628,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Mississippi lowland forests,Navigable water,24.4907786,3.23150655,4,19.462944,0.69920846,13.6676628,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Mississippi lowland forests,Pastures,32.2551146,1.70278838,4,19.462944,0.69920846,13.6676628,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Mississippi lowland forests,Population density,59.966565,2.17064369,4,19.462944,0.69920846,13.6676628,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Mississippi lowland forests,Roads,17.6206905,2.60115342,4,19.462944,0.69920846,13.6676628,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Mississippi lowland forests,y,100,0,4,19.462944,0.69920846,13.6676628,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nelson Coast temperate forests,Croplands,0,0,2,11.185701,0.26372286,8.6503729,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nelson Coast temperate forests,Navigable water,77.1461484,3.64961179,2,11.185701,0.26372286,8.6503729,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nelson Coast temperate forests,Pastures,65.0322831,0.53823778,2,11.185701,0.26372286,8.6503729,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nelson Coast temperate forests,Population density,89.0366708,2.94183919,2,11.185701,0.26372286,8.6503729,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nelson Coast temperate forests,Roads,88.459667,9.28666346,2,11.185701,0.26372286,8.6503729,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nelson Coast temperate forests,y,99.9813614,0.02887482,2,11.185701,0.26372286,8.6503729,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,New England-Acadian forests,Croplands,0,0,4,23.773063,0.33428505,14.6656764,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,New England-Acadian forests,Navigable water,62.8914585,1.73624344,4,23.773063,0.33428505,14.6656764,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,New England-Acadian forests,Pastures,58.3247314,5.53305204,4,23.773063,0.33428505,14.6656764,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,New England-Acadian forests,Population density,49.3422068,6.81414826,4,23.773063,0.33428505,14.6656764,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,New England-Acadian forests,Roads,33.4649351,2.72338802,4,23.773063,0.33428505,14.6656764,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,New England-Acadian forests,y,100,0,4,23.773063,0.33428505,14.6656764,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai evergreen forests,Croplands,0,0,4,4.001225,0.09031698,1.8318289,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai evergreen forests,Navigable water,83.9492367,6.46080446,4,4.001225,0.09031698,1.8318289,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai evergreen forests,Pastures,78.4780861,6.16501598,4,4.001225,0.09031698,1.8318289,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai evergreen forests,Population density,93.5446366,7.09237883,4,4.001225,0.09031698,1.8318289,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai evergreen forests,Roads,29.9352667,11.76074789,4,4.001225,0.09031698,1.8318289,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai evergreen forests,y,94.7123288,5.7923536,4,4.001225,0.09031698,1.8318289,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai montane deciduous forests,Croplands,3.8655178,0.33371213,2,14.036773,0.31236228,11.3039517,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai montane deciduous forests,Navigable water,32.3022661,1.77131097,2,14.036773,0.31236228,11.3039517,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai montane deciduous forests,Pastures,45.2487971,5.11705139,2,14.036773,0.31236228,11.3039517,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai montane deciduous forests,Population density,50.3671991,2.72470039,2,14.036773,0.31236228,11.3039517,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai montane deciduous forests,Roads,65.5886727,2.02690373,2,14.036773,0.31236228,11.3039517,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,Nihonkai montane deciduous forests,y,100,0,2,14.036773,0.31236228,11.3039517,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,North Atlantic moist mixed forests,Croplands,0,0,4,36.830904,0.32833176,27.4989604,irrep,TempBMixF
 Temperate Broadleaf & Mixed Forests,North Atlantic moist mixed forests,Navigable water,64.3788143,2.81284167,4,36.830904,0.32833176,27.4989604,irrep,TempBMixF
